"rent.amount";"fire.insurance";"city";"area";"rooms";"bathroom";"parking.spaces";"floor";"animal";"furniture"
7.00306545878646;2.63905732961526;1;3.68887945411394;2;1;0;3;"acept";"not furnished"
7.60090245954208;3.25809653802148;1;3.73766961828337;1;1;1;0;"acept";"furnished"
7.64969262371151;3.29583686600433;1;4.12713438504509;1;1;0;3;"acept";"not furnished"
8.51719319141624;4.15888308335967;1;4.66343909411207;2;3;2;18;"not acept";"furnished"
8.38935981990635;4.02535169073515;1;4.63472898822964;3;2;1;7;"acept";"not furnished"
9.04782144247841;4.68213122712422;1;5.88610403145016;3;5;3;13;"acept";"not furnished"
8.76405326934776;4.40671924726425;1;4.72738781871234;1;1;2;9;"acept";"furnished"
8.69951474821019;4.34380542185368;1;5.0998664278242;4;4;3;1;"acept";"not furnished"
7.9373746961633;3.76120011569356;1;4.70048036579242;3;2;3;0;"acept";"not furnished"
8.3774712482411;4.02535169073515;1;4.70048036579242;2;2;1;8;"acept";"furnished"
8.34283980427146;3.98898404656427;1;4.91265488573605;4;3;1;3;"acept";"not furnished"
7.09007683577609;2.77258872223978;0;4.17438726989564;1;1;1;9;"acept";"not furnished"
7.20414929203594;2.89037175789616;1;4.12713438504509;2;1;1;8;"not acept";"not furnished"
9.19013766465866;4.8283137373023;0;5.09375020080676;3;5;3;20;"acept";"not furnished"
7.35883089834235;2.99573227355399;1;3.85014760171006;2;1;1;12;"acept";"not furnished"
8.1605182474775;3.80666248977032;1;3.91202300542815;1;1;1;1;"acept";"not furnished"
8.00636756765025;3.66356164612965;1;4.36944785246702;3;2;2;6;"acept";"furnished"
8.59044365315583;4.23410650459726;1;5.52146091786225;3;3;2;7;"not acept";"furnished"
7.09837563859079;2.77258872223978;1;3.91202300542815;2;1;1;6;"acept";"not furnished"
8.51719319141624;4.33073334028633;1;5.01063529409626;3;3;2;0;"acept";"not furnished"
6.5510803350434;2.19722457733622;0;4.33073334028633;2;1;0;2;"acept";"not furnished"
7.49554194388426;3.13549421592915;1;4.27666611901606;2;2;1;7;"acept";"not furnished"
8.29404964010203;3.93182563272433;1;3.55534806148941;1;1;1;17;"acept";"furnished"
9.27799902045;4.91265488573605;1;5.52146091786225;3;4;4;16;"acept";"not furnished"
7.01211529430638;2.70805020110221;0;4.44265125649032;3;1;1;9;"not acept";"not furnished"
7.00306545878646;2.63905732961526;0;4.0943445622221;1;1;1;14;"acept";"not furnished"
7.16239749735572;2.83321334405622;0;3.85014760171006;2;1;1;0;"acept";"not furnished"
9.10497985631836;4.74493212836325;1;4.64439089914137;3;3;2;3;"not acept";"furnished"
8.10167774745457;3.91202300542815;0;5.31320597904179;3;1;2;0;"acept";"not furnished"
8.1605182474775;3.80666248977032;1;4.91265488573605;3;2;1;30;"acept";"not furnished"
8.41183267575841;4.06044301054642;1;3.97029191355212;1;1;1;3;"acept";"not furnished"
9.61580548008435;5.42053499927229;1;5.99146454710798;4;3;2;0;"acept";"not furnished"
8.34283980427146;3.98898404656427;1;3.68887945411394;1;1;1;14;"acept";"furnished"
7.4265490723973;3.09104245335832;1;3.63758615972639;1;1;0;6;"acept";"not furnished"
7.9373746961633;3.58351893845611;1;5.82894561761021;4;6;4;8;"acept";"furnished"
7.82404601085629;3.46573590279973;0;4.89783979995091;3;3;2;7;"not acept";"not furnished"
8.00636756765025;3.66356164612965;1;4.57471097850338;2;2;0;9;"acept";"furnished"
7.0475172213573;2.89037175789616;1;4.49980967033027;1;1;0;0;"not acept";"not furnished"
8.98719682066197;4.62497281328427;1;5.56068163101553;4;5;2;1;"acept";"furnished"
7.40853056689463;3.04452243772342;1;4.18965474202643;2;1;0;7;"acept";"not furnished"
7.98275770201111;3.63758615972639;1;4.52178857704904;2;1;1;12;"not acept";"not furnished"
8.35467426191846;3.98898404656427;1;4.52178857704904;3;3;1;3;"acept";"furnished"
9.48036750918924;5.11198778835654;1;5.04342511691925;3;4;2;14;"acept";"not furnished"
6.80239476332431;2.484906649788;1;3.40119738166216;1;1;0;1;"not acept";"not furnished"
8.1605182474775;3.80666248977032;1;3.29583686600433;1;1;0;5;"not acept";"not furnished"
8.07090608878782;3.89182029811063;1;5.16478597392351;4;3;2;0;"acept";"not furnished"
8.77955745588373;4.4188406077966;1;5.78689738136671;3;4;4;12;"acept";"not furnished"
9.21034037197618;4.84418708645859;1;5.46383180502561;4;5;4;7;"acept";"not furnished"
7.09007683577609;2.77258872223978;0;4.77912349311153;3;1;1;5;"acept";"not furnished"
7.62559507213245;3.25809653802148;1;3.13549421592915;1;1;0;23;"acept";"not furnished"
8.98719682066197;4.62497281328427;1;5.56068163101553;2;4;4;19;"not acept";"not furnished"
9.39266192877014;5.19849703126583;1;5.99146454710798;3;3;2;0;"not acept";"not furnished"
8.97461803845511;4.61512051684126;1;4.46590811865458;1;1;2;14;"acept";"furnished"
7.49554194388426;3.3322045101752;1;4.17438726989564;2;1;1;0;"acept";"not furnished"
9.61580548008435;5.25227342804663;1;5.34710753071747;3;4;4;11;"acept";"furnished"
8.34283980427146;4.15888308335967;1;5.52146091786225;3;4;2;0;"acept";"not furnished"
9.36734412078585;5.00394630594546;1;5.04342511691925;3;2;3;4;"acept";"furnished"
8.3187422526924;4.12713438504509;0;5.7037824746562;4;3;5;0;"acept";"not furnished"
7.49554194388426;3.13549421592915;0;4.24849524204936;3;2;2;4;"acept";"not furnished"
8.41183267575841;4.06044301054642;1;4.21950770517611;1;2;1;11;"acept";"not furnished"
8.97461803845511;4.61512051684126;0;5.39362754635236;3;5;3;4;"not acept";"furnished"
7.71868549519847;3.36729582998647;0;4.51085950651685;3;2;2;12;"acept";"not furnished"
8.53699581871242;4.34380542185368;0;5.4380793089232;4;4;8;0;"acept";"not furnished"
6.85646198459459;2.56494935746154;0;3.87120101090789;2;1;0;4;"acept";"not furnished"
9.21034037197618;4.84418708645859;1;4.49980967033027;2;2;2;15;"not acept";"furnished"
8.61250337122056;4.24849524204936;1;4.0943445622221;1;1;1;15;"acept";"furnished"
9.61580548008435;5.25227342804663;1;6.10924758276437;4;4;3;14;"acept";"not furnished"
6.74523634948436;2.39789527279837;1;2.77258872223978;1;1;0;1;"not acept";"not furnished"
7.24422751560335;2.89037175789616;1;4.60517018598809;3;2;1;8;"acept";"not furnished"
8.13153071060425;3.95124371858143;1;5.7037824746562;3;3;3;0;"acept";"not furnished"
8.8246778911642;4.46590811865458;1;5.01727983681492;3;4;3;14;"not acept";"furnished"
8.93695560422523;4.57471097850338;1;5.01063529409626;3;4;3;12;"acept";"furnished"
7.3132203870903;2.99573227355399;1;4.04305126783455;2;1;1;7;"acept";"not furnished"
7.09007683577609;2.77258872223978;1;3.40119738166216;1;1;1;4;"not acept";"furnished"
8.04237800517328;3.68887945411394;0;3.97029191355212;1;1;1;8;"acept";"furnished"
8.8246778911642;4.63472898822964;1;5.59842195899838;3;4;3;0;"acept";"not furnished"
8.66561319653451;4.30406509320417;1;4.35670882668959;2;2;2;8;"acept";"furnished"
8.05261481881557;3.68887945411394;1;2.99573227355399;1;1;0;1;"not acept";"furnished"
8.29379960884682;3.93182563272433;1;4.9416424226093;5;2;1;1;"acept";"furnished"
9.39266192877014;5.03043792139244;1;5.04342511691925;3;3;2;2;"acept";"furnished"
7.71868549519847;3.36729582998647;1;4.77068462446567;3;2;4;1;"acept";"not furnished"
8.61250337122056;4.24849524204936;0;5.45958551414416;4;4;3;13;"acept";"not furnished"
9.10497985631836;4.74493212836325;1;5.99146454710798;4;4;4;9;"acept";"not furnished"
8.1605182474775;3.80666248977032;1;4.38202663467388;2;2;1;6;"not acept";"not furnished"
8.03915739047324;2.484906649788;1;3.91202300542815;1;1;0;2;"not acept";"furnished"
7.82404601085629;3.46573590279973;0;4.00733318523247;2;2;1;9;"acept";"not furnished"
9.04782144247841;4.85203026391962;1;5.99146454710798;4;4;4;0;"acept";"not furnished"
7.49554194388426;3.13549421592915;1;4.14313472639153;3;2;0;18;"acept";"not furnished"
9.04782144247841;4.68213122712422;1;5.78382518232974;4;3;2;3;"acept";"not furnished"
8.69951474821019;4.34380542185368;1;5.29831736654804;3;3;2;7;"not acept";"furnished"
8.51719319141624;4.15888308335967;1;4.06044301054642;2;2;1;5;"acept";"furnished"
8.43381158247719;4.24849524204936;1;5.19295685089021;3;2;3;0;"acept";"not furnished"
8.41338702269065;2.94443897916644;1;5.06890420222023;3;2;0;5;"acept";"not furnished"
9.61580548008435;5.42053499927229;1;6.04025471127741;4;3;4;0;"acept";"not furnished"
7.3132203870903;2.99573227355399;1;4.47733681447821;3;1;2;5;"acept";"not furnished"
7.0343879299155;1.6094379124341;0;4.24849524204936;3;1;1;6;"acept";"not furnished"
9.21034037197618;4.84418708645859;1;5.50533153593236;4;5;4;12;"not acept";"not furnished"
7.13089883029635;2.77258872223978;1;3.97029191355212;2;1;1;1;"acept";"not furnished"
7.69621263934641;3.3322045101752;1;3.09104245335832;1;1;1;19;"not acept";"not furnished"
7.43838353004431;3.25809653802148;1;4.38202663467388;1;1;0;0;"acept";"not furnished"
7.85166117788927;2.07944154167984;1;3.40119738166216;1;1;1;11;"acept";"furnished"
8.85366542803745;4.48863636973214;0;5.05624580534831;3;5;3;1;"acept";"not furnished"
8.52018870039604;4.33073334028633;1;6.10924758276437;3;3;8;0;"acept";"furnished"
7.85243908535751;2.07944154167984;1;4.49980967033027;3;2;0;0;"acept";"not furnished"
7.49554194388426;3.13549421592915;1;4.47733681447821;2;1;0;7;"not acept";"not furnished"
7.57558465155779;3.2188758248682;0;3.8286413964891;1;1;0;5;"acept";"furnished"
8.98719682066197;4.62497281328427;1;5.24174701505964;4;2;2;4;"acept";"not furnished"
7.13089883029635;2.77258872223978;1;3.89182029811063;2;1;1;10;"not acept";"not furnished"
8.85366542803745;4.48863636973214;1;5.19295685089021;3;2;2;2;"acept";"not furnished"
8.85366542803745;4.48863636973214;1;4.85203026391962;3;3;2;1;"acept";"not furnished"
7.17011954344963;2.30258509299405;1;4.0943445622221;2;2;0;0;"acept";"not furnished"
7.44424864949671;3.09104245335832;1;4.30406509320417;3;2;1;7;"acept";"not furnished"
7.82404601085629;3.46573590279973;1;4.38202663467388;1;1;1;10;"acept";"not furnished"
7.82404601085629;3.63758615972639;1;5.01063529409626;3;2;1;0;"acept";"not furnished"
7.54960916515453;3.2188758248682;1;4.24849524204936;3;2;1;3;"acept";"not furnished"
8.47637119689598;4.11087386417331;1;4.72738781871234;3;2;2;2;"acept";"not furnished"
6.77992190747225;2.63905732961526;0;3.91202300542815;1;1;0;0;"acept";"not furnished"
8.77955745588373;4.4188406077966;1;5.7037824746562;4;2;2;1;"acept";"furnished"
8.51719319141624;4.15888308335967;1;4.9416424226093;2;3;1;3;"acept";"furnished"
9.05368656193081;4.69134788222914;1;5.7037824746562;4;5;1;8;"acept";"furnished"
9.10497985631836;4.91265488573605;1;5.85793315448346;5;4;8;0;"not acept";"not furnished"
7.43838353004431;3.25809653802148;1;4.35670882668959;2;1;1;0;"acept";"not furnished"
8.34283980427146;3.98898404656427;0;4.70048036579242;2;2;0;18;"acept";"furnished"
9.5468126085974;5.18178355029209;1;6.04737217904628;4;5;7;28;"acept";"not furnished"
8.06526520889773;2.63905732961526;1;4.70048036579242;1;1;0;20;"acept";"not furnished"
8.47637119689598;4.11087386417331;1;4.91265488573605;2;4;2;7;"acept";"not furnished"
7.43838353004431;3.09104245335832;1;4.02535169073515;2;1;1;3;"acept";"not furnished"
7.9373746961633;3.58351893845611;1;2.99573227355399;1;1;0;3;"acept";"furnished"
7.97246601597457;3.61091791264422;1;4.74493212836325;3;2;2;8;"acept";"not furnished"
9.43348392329039;5.06890420222023;1;4.9416424226093;2;2;1;3;"not acept";"not furnished"
7.24422751560335;2.89037175789616;1;4.15888308335967;2;1;1;2;"acept";"not furnished"
7.82404601085629;3.46573590279973;1;4.0943445622221;2;1;1;15;"acept";"furnished"
7.9373746961633;3.58351893845611;1;4.88280192258637;3;2;1;11;"acept";"not furnished"
8.29404964010203;3.93182563272433;1;5.34710753071747;4;3;3;11;"acept";"not furnished"
8.53306654057253;4.34380542185368;1;5.7037824746562;4;4;3;0;"acept";"furnished"
8.10167774745457;3.91202300542815;1;4.86753445045558;3;2;2;0;"acept";"not furnished"
8.39615486303918;4.04305126783455;1;4.68213122712422;2;4;2;7;"acept";"not furnished"
8.00803284696931;2.30258509299405;1;4.31748811353631;2;2;1;4;"acept";"not furnished"
8.41183267575841;4.21950770517611;1;5.52146091786225;3;3;3;0;"acept";"not furnished"
6.21460809842219;1.94591014905531;0;4.00733318523247;1;1;0;5;"acept";"not furnished"
7.98956044933387;3.63758615972639;1;4.85981240436167;3;2;3;5;"not acept";"furnished"
8.79482492801452;4.43081679884331;1;5.06259503302697;4;4;3;5;"acept";"not furnished"
8.08579470128157;3.73766961828337;1;4.60517018598809;3;3;2;1;"acept";"not furnished"
8.9159693113736;4.71849887129509;1;4.86753445045558;3;2;3;0;"acept";"furnished"
7.09007683577609;2.94443897916644;1;3.2188758248682;1;1;0;0;"acept";"not furnished"
9.13399913871946;4.9416424226093;1;5.48063892334199;3;2;3;0;"acept";"not furnished"
8.10167774745457;3.73766961828337;1;5.27811465923052;3;4;2;1;"not acept";"not furnished"
8.10167774745457;3.73766961828337;1;3.66356164612965;1;1;1;5;"acept";"not furnished"
6.87729607149743;2.56494935746154;0;3.8286413964891;2;1;1;3;"acept";"not furnished"
7.82404601085629;3.63758615972639;1;4.78749174278205;3;2;0;1;"acept";"not furnished"
9.06531459992592;4.70048036579242;1;5.59842195899838;2;2;3;17;"acept";"not furnished"
9.61580548008435;5.42053499927229;1;6.5510803350434;4;7;0;0;"acept";"not furnished"
8.51719319141624;4.33073334028633;0;6.13556489108174;4;7;4;0;"acept";"not furnished"
8.05515773181968;3.13549421592915;1;3.55534806148941;1;1;1;9;"acept";"furnished"
8.1605182474775;3.80666248977032;1;4.49980967033027;3;3;2;12;"not acept";"not furnished"
7.4730690880322;3.13549421592915;1;4.58496747867057;3;2;2;1;"acept";"not furnished"
8.34283980427146;3.98898404656427;1;5.06890420222023;2;2;1;8;"acept";"furnished"
8.85366542803745;4.48863636973214;1;4.74493212836325;3;5;2;10;"acept";"not furnished"
9.30565055178051;4.9416424226093;1;5.99146454710798;3;3;1;3;"acept";"not furnished"
7.18311170174328;2.83321334405622;0;4.0943445622221;2;1;1;9;"not acept";"not furnished"
8.98719682066197;4.62497281328427;1;5.39362754635236;3;4;3;11;"acept";"furnished"
7.64921631982063;3.29583686600433;1;4.20469261939097;2;1;1;4;"acept";"not furnished"
8.41183267575841;4.06044301054642;1;5.10594547390058;3;4;3;7;"acept";"not furnished"
8.00636756765025;3.66356164612965;1;4.60517018598809;2;4;0;1;"acept";"not furnished"
7.85399308722424;2.30258509299405;1;4.00733318523247;1;2;1;2;"acept";"not furnished"
6.39692965521615;2.07944154167984;0;3.55534806148941;1;1;1;2;"acept";"not furnished"
8.21608809863232;3.85014760171006;1;3.93182563272433;1;1;1;10;"acept";"furnished"
7.13089883029635;2.77258872223978;1;4.29045944114839;2;2;1;13;"acept";"not furnished"
8.61250337122056;4.24849524204936;1;5.76832099579377;5;5;4;4;"acept";"not furnished"
7.74066440191724;3.40119738166216;1;3.55534806148941;1;1;1;7;"acept";"not furnished"
7.37775890822787;3.04452243772342;1;3.8286413964891;1;1;0;3;"acept";"not furnished"
8.69951474821019;4.51085950651685;0;5.85793315448346;4;3;4;0;"not acept";"not furnished"
9.5468126085974;5.18178355029209;1;5.82894561761021;4;4;3;2;"acept";"not furnished"
7.54908271081229;1.6094379124341;1;3.3322045101752;1;1;1;4;"not acept";"furnished"
8.00636756765025;3.8286413964891;1;4.8283137373023;3;2;2;0;"acept";"furnished"
8.14612951002541;2.56494935746154;1;3.78418963391826;1;1;1;3;"acept";"not furnished"
8.00636756765025;3.66356164612965;1;4.55387689160054;2;1;1;15;"acept";"not furnished"
8.41183267575841;4.06044301054642;1;5.73657229747919;3;4;3;8;"acept";"not furnished"
7.20785987143248;2.89037175789616;1;3.87120101090789;2;1;0;3;"acept";"not furnished"
8.51719319141624;4.33073334028633;1;3.40119738166216;4;4;2;0;"acept";"furnished"
6.36302810354046;2.07944154167984;0;3.8286413964891;1;1;1;10;"acept";"not furnished"
8.90923527919226;4.54329478227;1;4.94875989037817;3;2;2;4;"acept";"not furnished"
7.37775890822787;3.04452243772342;1;4.06044301054642;1;1;1;17;"acept";"not furnished"
7.20785987143248;2.89037175789616;1;3.87120101090789;2;1;0;0;"acept";"not furnished"
9.61580548008435;5.42053499927229;1;6.32793678372919;5;5;6;0;"acept";"not furnished"
8.61250337122056;4.24849524204936;1;4.58496747867057;3;2;1;9;"acept";"not furnished"
9.43348392329039;5.06890420222023;1;5.82894561761021;3;4;4;2;"not acept";"not furnished"
9.14313162228273;4.77912349311153;1;5.41164605185504;4;4;3;2;"acept";"furnished"
6.68461172766793;2.39789527279837;0;3.91202300542815;1;1;1;3;"acept";"not furnished"
8.85366542803745;4.48863636973214;1;5.52146091786225;3;4;3;8;"acept";"not furnished"
8.29404964010203;3.93182563272433;1;4.60517018598809;2;2;1;6;"acept";"not furnished"
8.8246778911642;4.63472898822964;1;6.39692965521615;3;3;4;0;"acept";"not furnished"
7.24422751560335;2.89037175789616;0;4.7361984483945;3;2;1;4;"acept";"not furnished"
7.11476944836646;2.77258872223978;0;4.20469261939097;2;1;1;2;"acept";"not furnished"
9.24280756211368;4.87519732320115;1;5.07517381523383;4;3;2;9;"acept";"furnished"
8.63052187672324;4.26267987704132;1;4.86753445045558;2;2;1;17;"acept";"not furnished"
7.9373746961633;3.58351893845611;1;4.7361984483945;1;1;1;6;"acept";"not furnished"
7.27931883541462;2.94443897916644;1;3.95124371858143;2;1;1;4;"acept";"not furnished"
7.74066440191724;3.40119738166216;1;3.43398720448515;1;1;0;6;"acept";"furnished"
7.82404601085629;3.46573590279973;1;4.35670882668959;2;1;1;1;"acept";"not furnished"
8.64822145382264;4.29045944114839;1;4.0943445622221;2;2;1;3;"acept";"furnished"
7.77904864492556;3.43398720448515;1;3.68887945411394;1;1;0;5;"acept";"not furnished"
8.41183267575841;4.06044301054642;1;4.97673374242057;4;4;3;14;"acept";"not furnished"
8.83927669058535;4.47733681447821;1;4.84418708645859;2;3;2;2;"acept";"not furnished"
9.21034037197618;4.84418708645859;1;5.79909265446053;4;5;4;13;"acept";"not furnished"
7.49554194388426;3.13549421592915;0;5.19295685089021;4;3;1;11;"not acept";"not furnished"
8.1605182474775;3.80666248977032;1;4.78749174278205;4;3;2;13;"acept";"furnished"
7.69621263934641;3.3322045101752;1;3.68887945411394;1;1;1;10;"not acept";"furnished"
7.78322401633604;3.61091791264422;1;5.07517381523383;4;4;2;0;"acept";"not furnished"
7.9373746961633;3.58351893845611;0;4.86753445045558;3;2;2;4;"acept";"furnished"
7.98956044933387;3.63758615972639;1;4.38202663467388;2;1;1;2;"acept";"not furnished"
7.9373746961633;3.58351893845611;1;4.71849887129509;3;4;3;9;"acept";"not furnished"
7.3132203870903;2.99573227355399;1;3.40119738166216;1;1;1;10;"not acept";"not furnished"
8.41183267575841;4.06044301054642;1;5.21493575760899;4;3;3;2;"acept";"furnished"
7.82404601085629;3.46573590279973;1;4.02535169073515;2;1;1;11;"acept";"furnished"
8.00636756765025;3.66356164612965;1;3.68887945411394;1;1;1;6;"not acept";"furnished"
