"city","animal","furniture","area","fire.insurance","rent.amount","rooms","bathrooms","floor","parking.spaces"
"yes","acept","not furnished",4.70048036579242,3.76120011569356,7.9373746961633,3,2,0,3
"yes","acept","furnished",4.70048036579242,4.02535169073515,8.3774712482411,2,2,8,1
"yes","acept","not furnished",4.91265488573605,3.98898404656427,8.34283980427146,4,3,3,1
"no","acept","not furnished",4.17438726989564,2.77258872223978,7.09007683577609,1,1,9,1
"yes","not acept","not furnished",4.12713438504509,2.89037175789616,7.20414929203594,2,1,8,1
"no","acept","not furnished",5.09375020080676,4.8283137373023,9.19013766465866,3,5,20,3
"yes","acept","not furnished",3.85014760171006,2.99573227355399,7.35883089834235,2,1,12,1
"yes","acept","not furnished",3.91202300542815,3.80666248977032,8.1605182474775,1,1,1,1
"yes","acept","furnished",4.36944785246702,3.66356164612965,8.00636756765025,3,2,6,2
"yes","not acept","furnished",5.52146091786225,4.23410650459726,8.59044365315583,3,3,7,2
"yes","acept","not furnished",3.91202300542815,2.77258872223978,7.09837563859079,2,1,6,1
"yes","acept","not furnished",5.01063529409626,4.33073334028633,8.51719319141624,3,3,0,2
"no","acept","not furnished",4.33073334028633,2.19722457733622,6.5510803350434,2,1,2,0
"yes","acept","not furnished",4.27666611901606,3.13549421592915,7.49554194388426,2,2,7,1
"yes","acept","furnished",3.55534806148941,3.93182563272433,8.29404964010203,1,1,17,1
"yes","acept","not furnished",5.52146091786225,4.91265488573605,9.27799902045,3,4,16,4
"no","not acept","not furnished",4.44265125649032,2.70805020110221,7.01211529430638,3,1,9,1
"no","acept","not furnished",4.0943445622221,2.63905732961526,7.00306545878646,1,1,14,1
"no","acept","not furnished",3.85014760171006,2.83321334405622,7.16239749735572,2,1,0,1
"yes","not acept","furnished",4.64439089914137,4.74493212836325,9.10497985631836,3,3,3,2
"no","acept","not furnished",5.31320597904179,3.91202300542815,8.10167774745457,3,1,0,2
"yes","acept","not furnished",4.91265488573605,3.80666248977032,8.1605182474775,3,2,30,1
"yes","acept","not furnished",3.97029191355212,4.06044301054642,8.41183267575841,1,1,3,1
"yes","acept","not furnished",5.99146454710798,5.42053499927229,9.61580548008435,4,3,0,2
"yes","acept","furnished",3.68887945411394,3.98898404656427,8.34283980427146,1,1,14,1
"yes","acept","not furnished",3.63758615972639,3.09104245335832,7.4265490723973,1,1,6,0
"yes","acept","furnished",5.82894561761021,3.58351893845611,7.9373746961633,4,6,8,4
"no","not acept","not furnished",4.89783979995091,3.46573590279973,7.82404601085629,3,3,7,2
"yes","acept","furnished",4.57471097850338,3.66356164612965,8.00636756765025,2,2,9,0
"yes","not acept","not furnished",4.49980967033027,2.89037175789616,7.0475172213573,1,1,0,0
"yes","acept","furnished",5.56068163101553,4.62497281328427,8.98719682066197,4,5,1,2
"yes","acept","not furnished",4.18965474202643,3.04452243772342,7.40853056689463,2,1,7,0
"yes","not acept","not furnished",4.52178857704904,3.63758615972639,7.98275770201111,2,1,12,1
"yes","acept","furnished",4.52178857704904,3.98898404656427,8.35467426191846,3,3,3,1
"yes","acept","not furnished",5.04342511691925,5.11198778835654,9.48036750918924,3,4,14,2
"yes","not acept","not furnished",3.40119738166216,2.484906649788,6.80239476332431,1,1,1,0
"yes","not acept","not furnished",3.29583686600433,3.80666248977032,8.1605182474775,1,1,5,0
"yes","acept","not furnished",5.16478597392351,3.89182029811063,8.07090608878782,4,3,0,2
"yes","acept","not furnished",5.78689738136671,4.4188406077966,8.77955745588373,3,4,12,4
"yes","acept","not furnished",5.46383180502561,4.84418708645859,9.21034037197618,4,5,7,4
"no","acept","not furnished",4.77912349311153,2.77258872223978,7.09007683577609,3,1,5,1
"yes","acept","not furnished",3.13549421592915,3.25809653802148,7.62559507213245,1,1,23,0
"yes","not acept","not furnished",5.56068163101553,4.62497281328427,8.98719682066197,2,4,19,4
"yes","not acept","not furnished",5.99146454710798,5.19849703126583,9.39266192877014,3,3,0,2
"yes","acept","furnished",4.46590811865458,4.61512051684126,8.97461803845511,1,1,14,2
"yes","acept","not furnished",4.17438726989564,3.3322045101752,7.49554194388426,2,1,0,1
"yes","acept","furnished",5.34710753071747,5.25227342804663,9.61580548008435,3,4,11,4
"yes","acept","not furnished",5.52146091786225,4.15888308335967,8.34283980427146,3,4,0,2
"yes","acept","furnished",5.04342511691925,5.00394630594546,9.36734412078585,3,2,4,3
"no","acept","not furnished",5.7037824746562,4.12713438504509,8.3187422526924,4,3,0,5
"no","acept","not furnished",4.24849524204936,3.13549421592915,7.49554194388426,3,2,4,2
"yes","acept","not furnished",4.21950770517611,4.06044301054642,8.41183267575841,1,2,11,1
"no","not acept","furnished",5.39362754635236,4.61512051684126,8.97461803845511,3,5,4,3
"no","acept","not furnished",4.51085950651685,3.36729582998647,7.71868549519847,3,2,12,2
"no","acept","not furnished",5.4380793089232,4.34380542185368,8.53699581871242,4,4,0,8
"no","acept","not furnished",3.87120101090789,2.56494935746154,6.85646198459459,2,1,4,0
"yes","not acept","furnished",4.49980967033027,4.84418708645859,9.21034037197618,2,2,15,2
"yes","acept","furnished",4.0943445622221,4.24849524204936,8.61250337122056,1,1,15,1
"yes","acept","not furnished",6.10924758276437,5.25227342804663,9.61580548008435,4,4,14,3
"yes","not acept","not furnished",2.77258872223978,2.39789527279837,6.74523634948436,1,1,1,0
"yes","acept","not furnished",4.60517018598809,2.89037175789616,7.24422751560335,3,2,8,1
"yes","acept","not furnished",5.7037824746562,3.95124371858143,8.13153071060425,3,3,0,3
"yes","not acept","furnished",5.01727983681492,4.46590811865458,8.8246778911642,3,4,14,3
"yes","acept","furnished",5.01063529409626,4.57471097850338,8.93695560422523,3,4,12,3
"yes","acept","not furnished",4.04305126783455,2.99573227355399,7.3132203870903,2,1,7,1
"yes","not acept","furnished",3.40119738166216,2.77258872223978,7.09007683577609,1,1,4,1
"no","acept","furnished",3.97029191355212,3.68887945411394,8.04237800517328,1,1,8,1
"yes","acept","not furnished",5.59842195899838,4.63472898822964,8.8246778911642,3,4,0,3
"yes","acept","furnished",4.35670882668959,4.30406509320417,8.66561319653451,2,2,8,2
"yes","not acept","furnished",2.99573227355399,3.68887945411394,8.05261481881557,1,1,1,0
"yes","acept","furnished",4.9416424226093,3.93182563272433,8.29379960884682,5,2,1,1
"yes","acept","furnished",5.04342511691925,5.03043792139244,9.39266192877014,3,3,2,2
"yes","acept","not furnished",4.77068462446567,3.36729582998647,7.71868549519847,3,2,1,4
"no","acept","not furnished",5.45958551414416,4.24849524204936,8.61250337122056,4,4,13,3
"yes","acept","not furnished",5.99146454710798,4.74493212836325,9.10497985631836,4,4,9,4
"yes","not acept","not furnished",4.38202663467388,3.80666248977032,8.1605182474775,2,2,6,1
"yes","not acept","furnished",3.91202300542815,2.484906649788,8.03915739047324,1,1,2,0
"no","acept","not furnished",4.00733318523247,3.46573590279973,7.82404601085629,2,2,9,1
"yes","acept","not furnished",5.99146454710798,4.85203026391962,9.04782144247841,4,4,0,4
"yes","acept","not furnished",4.14313472639153,3.13549421592915,7.49554194388426,3,2,18,0
"yes","acept","not furnished",5.78382518232974,4.68213122712422,9.04782144247841,4,3,3,2
"yes","not acept","furnished",5.29831736654804,4.34380542185368,8.69951474821019,3,3,7,2
"yes","acept","furnished",4.06044301054642,4.15888308335967,8.51719319141624,2,2,5,1
"yes","acept","not furnished",5.19295685089021,4.24849524204936,8.43381158247719,3,2,0,3
"yes","acept","not furnished",5.06890420222023,2.94443897916644,8.41338702269065,3,2,5,0
"yes","acept","not furnished",6.04025471127741,5.42053499927229,9.61580548008435,4,3,0,4
"yes","acept","not furnished",4.47733681447821,2.99573227355399,7.3132203870903,3,1,5,2
"no","acept","not furnished",4.24849524204936,1.6094379124341,7.0343879299155,3,1,6,1
"yes","not acept","not furnished",5.50533153593236,4.84418708645859,9.21034037197618,4,5,12,4
"yes","acept","not furnished",3.97029191355212,2.77258872223978,7.13089883029635,2,1,1,1
"yes","not acept","not furnished",3.09104245335832,3.3322045101752,7.69621263934641,1,1,19,1
"yes","acept","not furnished",4.38202663467388,3.25809653802148,7.43838353004431,1,1,0,0
"yes","acept","furnished",3.40119738166216,2.07944154167984,7.85166117788927,1,1,11,1
"no","acept","not furnished",5.05624580534831,4.48863636973214,8.85366542803745,3,5,1,3
"yes","acept","furnished",6.10924758276437,4.33073334028633,8.52018870039604,3,3,0,8
"yes","acept","not furnished",4.49980967033027,2.07944154167984,7.85243908535751,3,2,0,0
"yes","not acept","not furnished",4.47733681447821,3.13549421592915,7.49554194388426,2,1,7,0
"no","acept","furnished",3.8286413964891,3.2188758248682,7.57558465155779,1,1,5,0
"yes","acept","not furnished",5.24174701505964,4.62497281328427,8.98719682066197,4,2,4,2
"yes","not acept","not furnished",3.89182029811063,2.77258872223978,7.13089883029635,2,1,10,1
"yes","acept","not furnished",5.19295685089021,4.48863636973214,8.85366542803745,3,2,2,2
"yes","acept","not furnished",4.85203026391962,4.48863636973214,8.85366542803745,3,3,1,2
"yes","acept","not furnished",4.0943445622221,2.30258509299405,7.17011954344963,2,2,0,0
"yes","acept","not furnished",4.30406509320417,3.09104245335832,7.44424864949671,3,2,7,1
"yes","acept","not furnished",4.38202663467388,3.46573590279973,7.82404601085629,1,1,10,1
"yes","acept","not furnished",5.01063529409626,3.63758615972639,7.82404601085629,3,2,0,1
"yes","acept","not furnished",4.24849524204936,3.2188758248682,7.54960916515453,3,2,3,1
"yes","acept","not furnished",4.72738781871234,4.11087386417331,8.47637119689598,3,2,2,2
"no","acept","not furnished",3.91202300542815,2.63905732961526,6.77992190747225,1,1,0,0
"yes","acept","furnished",5.7037824746562,4.4188406077966,8.77955745588373,4,2,1,2
"yes","acept","furnished",4.9416424226093,4.15888308335967,8.51719319141624,2,3,3,1
"yes","acept","furnished",5.7037824746562,4.69134788222914,9.05368656193081,4,5,8,1
"yes","not acept","not furnished",5.85793315448346,4.91265488573605,9.10497985631836,5,4,0,8
"yes","acept","not furnished",4.35670882668959,3.25809653802148,7.43838353004431,2,1,0,1
"no","acept","furnished",4.70048036579242,3.98898404656427,8.34283980427146,2,2,18,0
"yes","acept","not furnished",6.04737217904628,5.18178355029209,9.5468126085974,4,5,28,7
"yes","acept","not furnished",4.70048036579242,2.63905732961526,8.06526520889773,1,1,20,0
"yes","acept","not furnished",4.91265488573605,4.11087386417331,8.47637119689598,2,4,7,2
"yes","acept","not furnished",4.02535169073515,3.09104245335832,7.43838353004431,2,1,3,1
"yes","acept","furnished",2.99573227355399,3.58351893845611,7.9373746961633,1,1,3,0
"yes","acept","not furnished",4.74493212836325,3.61091791264422,7.97246601597457,3,2,8,2
"yes","not acept","not furnished",4.9416424226093,5.06890420222023,9.43348392329039,2,2,3,1
"yes","acept","not furnished",4.15888308335967,2.89037175789616,7.24422751560335,2,1,2,1
"yes","acept","furnished",4.0943445622221,3.46573590279973,7.82404601085629,2,1,15,1
"yes","acept","not furnished",4.88280192258637,3.58351893845611,7.9373746961633,3,2,11,1
"yes","acept","not furnished",5.34710753071747,3.93182563272433,8.29404964010203,4,3,11,3
"yes","acept","furnished",5.7037824746562,4.34380542185368,8.53306654057253,4,4,0,3
"yes","acept","not furnished",4.86753445045558,3.91202300542815,8.10167774745457,3,2,0,2
"yes","acept","not furnished",4.68213122712422,4.04305126783455,8.39615486303918,2,4,7,2
"yes","acept","not furnished",4.31748811353631,2.30258509299405,8.00803284696931,2,2,4,1
"yes","acept","not furnished",5.52146091786225,4.21950770517611,8.41183267575841,3,3,0,3
"no","acept","not furnished",4.00733318523247,1.94591014905531,6.21460809842219,1,1,5,0
"yes","not acept","furnished",4.85981240436167,3.63758615972639,7.98956044933387,3,2,5,3
"yes","acept","not furnished",5.06259503302697,4.43081679884331,8.79482492801452,4,4,5,3
"yes","acept","not furnished",4.60517018598809,3.73766961828337,8.08579470128157,3,3,1,2
"yes","acept","furnished",4.86753445045558,4.71849887129509,8.9159693113736,3,2,0,3
"yes","acept","not furnished",3.2188758248682,2.94443897916644,7.09007683577609,1,1,0,0
"yes","acept","not furnished",5.48063892334199,4.9416424226093,9.13399913871946,3,2,0,3
"yes","not acept","not furnished",5.27811465923052,3.73766961828337,8.10167774745457,3,4,1,2
"yes","acept","not furnished",3.66356164612965,3.73766961828337,8.10167774745457,1,1,5,1
"no","acept","not furnished",3.8286413964891,2.56494935746154,6.87729607149743,2,1,3,1
"yes","acept","not furnished",4.78749174278205,3.63758615972639,7.82404601085629,3,2,1,0
"yes","acept","not furnished",5.59842195899838,4.70048036579242,9.06531459992592,2,2,17,3
"yes","acept","not furnished",6.5510803350434,5.42053499927229,9.61580548008435,4,8,0,0
"no","acept","not furnished",6.13556489108174,4.33073334028633,8.51719319141624,4,7,0,4
"yes","acept","furnished",3.55534806148941,3.13549421592915,8.05515773181968,1,1,9,1
"yes","not acept","not furnished",4.49980967033027,3.80666248977032,8.1605182474775,3,3,12,2
"yes","acept","not furnished",4.58496747867057,3.13549421592915,7.4730690880322,3,2,1,2
"yes","acept","furnished",5.06890420222023,3.98898404656427,8.34283980427146,2,2,8,1
"yes","acept","not furnished",4.74493212836325,4.48863636973214,8.85366542803745,3,5,10,2
"yes","acept","not furnished",5.99146454710798,4.9416424226093,9.30565055178051,3,3,3,1
"no","not acept","not furnished",4.0943445622221,2.83321334405622,7.18311170174328,2,1,9,1
"yes","acept","furnished",5.39362754635236,4.62497281328427,8.98719682066197,3,4,11,3
"yes","acept","not furnished",4.20469261939097,3.29583686600433,7.64921631982063,2,1,4,1
"yes","acept","not furnished",5.10594547390058,4.06044301054642,8.41183267575841,3,4,7,3
"yes","acept","not furnished",4.60517018598809,3.66356164612965,8.00636756765025,2,4,1,0
"yes","acept","not furnished",4.00733318523247,2.30258509299405,7.85399308722424,1,2,2,1
"no","acept","not furnished",3.55534806148941,2.07944154167984,6.39692965521615,1,1,2,1
"yes","acept","furnished",3.93182563272433,3.85014760171006,8.21608809863232,1,1,10,1
"yes","acept","not furnished",4.29045944114839,2.77258872223978,7.13089883029635,2,2,13,1
"yes","acept","not furnished",5.76832099579377,4.24849524204936,8.61250337122056,5,5,4,4
"yes","acept","not furnished",3.55534806148941,3.40119738166216,7.74066440191724,1,1,7,1
"yes","acept","not furnished",3.8286413964891,3.04452243772342,7.37775890822787,1,1,3,0
"no","not acept","not furnished",5.85793315448346,4.51085950651685,8.69951474821019,4,3,0,4
"yes","acept","not furnished",5.82894561761021,5.18178355029209,9.5468126085974,4,4,2,3
"yes","not acept","furnished",3.3322045101752,1.6094379124341,7.54908271081229,1,1,4,1
"yes","acept","furnished",4.8283137373023,3.8286413964891,8.00636756765025,3,2,0,2
"yes","acept","not furnished",3.78418963391826,2.56494935746154,8.14612951002541,1,1,3,1
"yes","acept","not furnished",4.55387689160054,3.66356164612965,8.00636756765025,2,1,15,1
"yes","acept","not furnished",5.73657229747919,4.06044301054642,8.41183267575841,3,4,8,3
"yes","acept","not furnished",3.87120101090789,2.89037175789616,7.20785987143248,2,1,3,0
"yes","acept","furnished",3.40119738166216,4.33073334028633,8.51719319141624,4,4,0,2
"no","acept","not furnished",3.8286413964891,2.07944154167984,6.36302810354046,1,1,10,1
"yes","acept","not furnished",4.94875989037817,4.54329478227,8.90923527919226,3,2,4,2
"yes","acept","not furnished",4.06044301054642,3.04452243772342,7.37775890822787,1,1,17,1
"yes","acept","not furnished",3.87120101090789,2.89037175789616,7.20785987143248,2,1,0,0
"yes","acept","not furnished",6.32793678372919,5.42053499927229,9.61580548008435,5,5,0,6
"yes","acept","not furnished",4.58496747867057,4.24849524204936,8.61250337122056,3,2,9,1
"yes","not acept","not furnished",5.82894561761021,5.06890420222023,9.43348392329039,3,4,2,4
"yes","acept","furnished",5.41164605185504,4.77912349311153,9.14313162228273,4,4,2,3
"no","acept","not furnished",3.91202300542815,2.39789527279837,6.68461172766793,1,1,3,1
"yes","acept","not furnished",5.52146091786225,4.48863636973214,8.85366542803745,3,4,8,3
"yes","acept","not furnished",4.60517018598809,3.93182563272433,8.29404964010203,2,2,6,1
"yes","acept","not furnished",6.39692965521615,4.63472898822964,8.8246778911642,3,3,0,4
"no","acept","not furnished",4.7361984483945,2.89037175789616,7.24422751560335,3,2,4,1
